-0.472492885,0.171036106
-0.723891592,-0.068505865
-0.88309611,1.026632304
1.394267212,1.30081769
-1.060087817,-0.131500506
-1.413325941,0.937798761
-0.362838777,0.391128374
0.053191928,-1.309269219
0.816836864,-1.006192506
-0.598084363,1.058157658
-0.371789041,0.165733489
0.364875466,-1.213795943
0.080396704,-1.13605852
-0.412905136,0.447214097
0.405570254,0.283304214
0.301704064,0.265840728
0.920059213,-0.244606696
0.626536057,-1.231399603
0.949108741,1.225157531
-0.645252842,-0.281259994
-0.426122764,-0.624179447
-0.128691496,-0.867593188
-0.398368709,0.043361257
-0.490996424,-1.310523895
0.272600604,-0.107987917
-0.36723505,-0.155278551
-0.561269567,-0.50832767
1.100839143,1.051336404
0.530931685,-0.476290039
0.263485078,-0.192091948
0.25214488,0.245377163
0.182938998,0.581294381
-0.335604965,-0.897053239
0.377410119,-1.33034534
0.094456798,0.96253347
0.251008715,-0.497492242
0.680007924,0.184125193
-0.886603926,-0.477043072
-1.189075086,0.733901642
-0.477625378,1.57132661
0.639970318,-0.185677183
-0.622158519,0.394382172
-0.574583839,-0.309098955
-0.764353781,1.364770028
0.777104383,0.395100225
-0.066404122,-1.279909673
-1.044511572,0.555937929
-0.364415917,0.660925013
-0.139170867,-0.535721247
1.507046924,1.162987513
-0.563515682,0.947973045
-0.444533894,-0.181562237
-0.144006389,-1.40229956
-0.108116434,-0.612671225
-0.550769914,0.698691181
1.337968087,0.536220061
0.134653176,0.136862435
0.236297053,0.493644857
0.250325492,-0.725993693
0.473821804,1.120917719
-0.190797854,-0.23946814
-0.441842561,-0.456742676
-0.030488245,-1.075628967
-0.497448437,-0.188260136
-0.7722198,-0.176867143
0.513660097,0.055922404
-0.43272269,-0.403784611
-0.331400477,-1.089844787
0.471539312,0.869194366
1.024331202,0.235837787
0.090724783,0.33625782
0.384837982,0.159210185
0.567371434,0.141712261
0.16887605,-1.290185714
0.194406007,-1.340125306
0.704971169,-0.027111813
0.449574769,-0.735051099
0.931637257,0.533862357
-0.594149298,0.053758028
-0.114672711,0.983146874
-0.15819993,1.785259764
0.378353059,0.054148464
